"","nodes","edges","instance","ants","n_nodes_aco","value_aco","time_aco","n_nodes_bkv","value_bkv","time_bkv","opt"
"5130",50,1000,10,14,47,3279,0.298749,46,3277,7.88970851898193,1
"5131",100,100,1,14,44,2634,0.313908,44,2607,0.0168471336364746,1
"5132",100,100,2,14,42,2335,0.295583,41,2311,0.0129530429840088,1
"5133",100,100,3,14,39,2311,0.424959,39,2311,0.0132992267608643,1
"5134",100,100,4,14,39,2298,0.286359,39,2298,0.0174252986907959,1
"5135",100,100,5,14,43,2189,0.291953,43,2172,0.0166280269622803,1
"5136",100,100,6,14,42,2577,0.319061,42,2530,0.0169789791107178,1
"5137",100,100,7,14,40,2133,0.274137,39,2101,0.0168073177337647,1
"5138",100,100,8,14,44,2712,0.315172,41,2618,0.0188212394714355,1
"5139",100,100,9,14,41,2224,0.310977,41,2224,0.0298895835876465,1
"5140",100,100,10,14,42,2428,0.322646,42,2428,0.0171806812286377,1
"5141",100,250,1,14,60,3883,0.596837,60,3861,1.3459939956665,1
"5142",100,250,2,14,61,3845,0.504336,59,3818,1.32718181610107,1
"5143",100,250,3,14,62,3767,0.507593,56,3659,0.138439893722534,1
"5144",100,250,4,14,59,3207,0.483912,57,3163,0.117088556289673,1
"5145",100,250,5,14,57,3469,0.475448,57,3469,0.102847576141357,1
"5146",100,250,6,14,62,3809,0.465152,60,3794,0.964460849761963,1
"5147",100,250,7,14,58,3712,0.710683,58,3712,0.102513313293457,1
"5148",100,250,8,14,60,3901,0.664405,58,3848,1.14235281944275,1
"5149",100,250,9,14,59,3937,0.768585,59,3937,0.802478313446045,1
"5150",100,250,10,14,58,3502,0.985408,58,3502,0.084848165512085,1
"5151",100,500,1,14,74,4342,0.679739,70,4286,5.08886861801148,1
"5152",100,500,2,14,73,4408,0.779955,72,4400,4.80102634429932,1
"5153",100,500,3,14,73,4463,0.733739,73,4423,3.1723837852478,1
"5154",100,500,4,14,74,4720,0.634742,71,4584,4.13145160675049,1
"5155",100,500,5,14,73,4610,0.961578,71,4534,5.51429295539856,1
"5156",100,500,6,14,74,5018,0.859436,70,4865,6.20444250106812,1
"5157",100,500,7,14,70,4075,0.773352,68,4070,3.26789259910584,1
"5158",100,500,8,14,73,4470,0.955722,71,4353,4.39094924926758,1
"5159",100,500,9,14,74,4606,0.889119,73,4562,4.70813608169556,1
"5160",100,500,10,14,74,4662,0.625,73,4633,4.29697442054749,1
"5161",100,750,1,14,79,5176,1.07646,77,5043,9.01772427558899,1
"5162",100,750,2,14,79,4988,0.714934,78,4905,9.69667482376099,1
"5163",100,750,3,14,77,5070,0.695692,76,5015,6.98463439941406,1
"5164",100,750,4,14,82,5481,0.738481,79,5365,19.9904296398163,1
"5165",100,750,5,14,80,5467,0.865318,78,5393,16.3547646999359,1
"5166",100,750,6,14,80,5436,0.777655,78,5361,19.4660227298737,1
"5167",100,750,7,14,79,5157,0.782957,76,5064,10.280588388443,1
"5168",100,750,8,14,82,5110,0.738303,78,4961,7.39241218566895,1
"5169",100,750,9,14,79,4857,0.975983,79,4857,16.1177818775177,1
"5170",100,750,10,14,82,5627,0.791031,78,5465,9.04669690132141,1
"5171",100,1000,1,14,85,5629,0.838631,81,5450,12.9033138751984,1
"5172",100,1000,2,14,84,5110,0.833017,82,5049,12.9887437820435,1
"5173",100,1000,3,14,84,5561,0.950644,81,5509,13.7169888019562,1
"5174",100,1000,4,14,86,5384,1.22713,81,5226,11.2486324310303,1
"5175",100,1000,5,14,83,5006,0.823212,82,4936,8.97929239273071,1
"5176",100,1000,6,14,84,5203,0.951354,83,5191,16.9360094070435,1
"5177",100,1000,7,14,83,5418,0.911863,82,5397,17.6710374355316,1
"5178",100,1000,8,14,83,5451,1.2943,82,5423,21.8914203643799,1
"5179",100,1000,9,14,84,5294,0.936063,81,5123,14.0668039321899,1
"5180",100,1000,10,14,85,5591,0.84474,82,5444,12.5028960704803,1
"5181",100,2000,1,14,91,6086,1.16988,89,6015,52.1306440830231,1
"5182",100,2000,2,14,92,5783,1.1361,90,5671,40.2819509506226,1
"5183",100,2000,3,14,91,6193,1.20372,90,6163,50.6212379932404,1
"5184",100,2000,4,14,91,6067,1.13925,89,5947,50.4931845664978,1
"5185",100,2000,5,14,91,5724,1.1689,90,5714,48.4093816280365,1
"5186",100,2000,6,14,91,6220,1.38896,89,6101,45.6560943126679,1
"5187",100,2000,7,14,91,6060,1.12535,89,6020,50.0504922866821,1
"5188",100,2000,8,14,92,5756,1.13936,88,5622,42.6668581962585,1
"5189",100,2000,9,14,92,6382,1.15399,90,6304,77.6989278793335,1
"5190",100,2000,10,14,92,6201,1.15112,89,6061,49.3592085838318,1
"5191",150,150,1,14,63,3891,0.800651,61,3852,0.0307056903839111,1
"5192",150,150,2,14,64,3682,0.798526,64,3634,0.030548095703125,1
"5193",150,150,3,14,59,4058,1.15135,58,4033,0.0324487686157227,1
"5194",150,150,4,14,63,3628,0.702833,61,3565,0.0295693874359131,1
"5195",150,150,5,14,63,3755,0.669864,60,3661,0.0302860736846924,1
"5196",150,150,6,14,66,3859,1.15251,66,3859,0.0290818214416504,1
"5197",150,150,7,14,57,3673,0.870998,58,3643,0.0299530029296875,1
"5198",150,150,8,14,68,3684,0.865431,65,3616,0.0234444141387939,1
"5199",150,150,9,14,64,3747,1.13031,64,3733,0.0625936985015869,1
"5200",150,150,10,14,66,3844,0.688685,62,3757,0.0320799350738525,1
"5201",150,250,1,14,82,4987,1.55718,77,4813,0.0392374992370606,1
"5202",150,250,2,14,79,4839,0.986643,74,4721,0.10320520401001,1
"5203",150,250,3,14,82,4760,0.94087,78,4715,0.127454996109009,1
"5204",150,250,4,14,77,4299,1.07794,73,4233,0.0423393249511719,1
"5205",150,250,5,14,76,4488,1.11847,75,4454,0.0407891273498535,1
"5206",150,250,6,14,79,5177,0.980821,77,5118,0.0432934761047363,1
"5207",150,250,7,14,76,4666,0.923209,73,4537,0.0405855178833008,1
"5208",150,250,8,14,79,5028,1.14483,78,4983,0.0387947559356689,1
"5209",150,250,9,14,80,4970,1.14984,77,4904,0.205628156661987,1
"5210",150,250,10,14,81,4515,1.67054,79,4440,0.080935001373291,1
"5211",150,500,1,14,99,5985,1.44919,98,5935,7.54835247993469,1
"5212",150,500,2,14,101,6073,1.43371,96,5977,6.08616209030151,1
"5213",150,500,3,14,97,5902,1.49019,98,5830,3.263836145401,1
"5214",150,500,4,14,99,6088,2.00227,95,5935,4.17831158638001,1
"5215",150,500,5,14,102,6299,1.31675,96,6188,5.21574139595032,1
"5216",150,500,6,14,101,6480,2.33082,98,6380,11.8352677822113,1
"5217",150,500,7,14,102,6166,1.22288,96,5916,5.30324196815491,1
"5218",150,500,8,14,102,5974,3.47328,94,5811,7.05067706108093,1
"5219",150,500,9,14,96,6060,1.66181,94,6037,6.10852289199829,1
"5220",150,500,10,14,99,6018,1.64886,99,6018,5.28442144393921,1
"5221",150,750,1,14,108,6931,2.11509,107,6885,31.3243527412415,1
"5222",150,750,2,14,109,6789,1.80286,108,6707,28.1111569404602,1
"5223",150,750,3,14,111,6884,2.27463,110,6815,44.8424007892609,1
"5224",150,750,4,14,110,7443,1.38411,104,7194,15.9002492427826,1
"5225",150,750,5,14,110,7234,1.57093,108,7204,22.1827869415283,1
"5226",150,750,6,14,109,7523,1.50186,105,7256,27.7468643188477,1
"5227",150,750,7,14,111,7001,2.32132,106,6858,28.8917374610901,1
"5228",150,750,8,14,109,7101,2.32104,106,6916,37.1801815032959,1
"5229",150,750,9,14,110,7178,1.54308,106,6980,24.2777543067932,1
"5230",150,750,10,14,112,7446,1.887,108,7242,29.3714890480042,1
"5231",150,1000,1,14,117,7324,2.13338,114,7182,51.9408895969391,1
"5232",150,1000,2,14,118,7843,1.93695,116,7728,86.4019277095795,1
"5233",150,1000,3,14,118,7785,3.42842,113,7662,87.489767074585,1
"5234",150,1000,4,14,115,7244,2.13374,114,7179,41.9834816455841,1
"5235",150,1000,5,14,115,6820,3.24701,114,6759,25.9357719421387,1
"5236",150,1000,6,14,115,7060,1.92092,115,7022,78.0833609104157,1
"5237",150,1000,7,14,121,7874,1.70001,115,7575,46.6209774017334,1
"5238",150,1000,8,14,114,7483,2.51833,116,7405,61.7818164825439,1
"5239",150,1000,9,14,116,7564,2.61783,112,7348,48.9284691810608,1
"5240",150,1000,10,14,118,7399,2.02463,116,7336,53.4881341457367,1
"5241",150,2000,1,14,132,8634,2.36851,128,8397,256.619727134705,1
"5242",150,2000,2,14,131,8043,3.31758,128,7921,262.375676631928,1
"5243",150,2000,3,14,129,8169,2.59952,128,8132,145.96590590477,1
"5244",150,2000,4,14,129,8404,3.32618,127,8343,190.975967407227,1
"5245",150,2000,5,14,130,8900,2.05656,125,8699,191.761334419251,1
"5246",150,2000,6,14,131,8221,2.0939,128,8084,228.362618684769,1
"5247",150,2000,7,14,131,8439,2.42327,129,8262,263.460703134537,1
"5248",150,2000,8,14,129,8724,2.09843,127,8559,192.01575756073,1
"5249",150,2000,9,14,131,8623,2.11133,126,8429,203.478201150894,1
"5250",150,2000,10,14,128,8842,2.2961,127,8806,268.356086492538,1
"5251",150,3000,1,14,135,8988,2.50979,133,8969,299.167004108429,0
"5252",150,3000,2,14,137,9221,2.92319,134,9062,298.706671237946,0
"5253",150,3000,3,14,138,9244,2.5465,133,9001,299.067685604095,0
"5254",150,3000,4,14,134,8990,2.49693,133,8985,299.376301527023,0
"5255",150,3000,5,14,137,9064,4.28027,134,8868,299.016348361969,0
"5256",150,3000,6,14,135,8529,3.18447,134,8440,299.955549240112,0
"5257",150,3000,7,14,135,8500,2.80311,134,8465,299.011467218399,0
"5258",150,3000,8,14,134,8607,2.62163,134,8607,299.031488180161,0
"5259",150,3000,9,14,135,8469,3.01163,135,8454,299.093866586685,0
"5260",150,3000,10,14,136,9571,2.56005,135,9462,298.867347002029,0
"5261",200,250,1,14,91,5718,2.08624,91,5705,0.0400550365447998,1
"5262",200,250,2,14,94,5356,1.43721,93,5323,0.0409426689147949,1
"5263",200,250,3,14,90,5200,1.92533,89,5046,0.0409677028656006,1
"5264",200,250,4,14,93,5246,1.66966,93,5239,0.0420100688934326,1
"5265",200,250,5,14,88,5047,1.47872,88,5047,0.0415058135986328,1
"5266",200,250,6,14,87,5448,1.96926,86,5421,0.0408902168273926,1
"5267",200,250,7,14,90,5466,2.82068,90,5466,0.0426962375640869,1
"5268",200,250,8,14,93,5697,1.84922,91,5654,0.0293076038360596,1
"5269",200,250,9,14,93,5687,2.18375,91,5545,0.118005037307739,1
"5270",200,250,10,14,89,5101,1.52869,89,5058,0.0382835865020752,1
"5271",200,500,1,14,122,7120,1.91366,121,7097,4.06842231750488,1
"5272",200,500,2,14,118,7281,4.70788,116,7238,4.18370842933655,1
"5273",200,500,3,14,122,7607,4.0068,122,7487,6.78192687034607,1
"5274",200,500,4,14,120,7447,2.88381,119,7372,0.454410314559937,1
"5275",200,500,5,14,115,6943,1.98963,110,6762,0.227378368377686,1
"5276",200,500,6,14,119,7815,1.98593,116,7628,5.36784553527832,1
"5277",200,500,7,14,123,7394,2.28385,114,7190,6.62363886833191,1
"5278",200,500,8,14,119,7390,2.30047,117,7230,5.45691919326782,1
"5279",200,500,9,14,115,7117,2.23376,115,7074,0.280178546905518,1
"5280",200,500,10,14,121,7824,2.17527,117,7659,6.12912774085999,1
"5281",200,750,1,14,135,8554,3.60015,131,8439,58.9780449867249,1
"5282",200,750,2,14,137,8399,2.67587,129,8148,40.3726601600647,1
"5283",200,750,3,14,136,8567,2.76994,130,8264,31.7829849720001,1
"5284",200,750,4,14,139,9142,2.79286,133,8965,57.1246128082275,1
"5285",200,750,5,14,134,8781,2.45574,129,8574,17.8460230827332,1
"5286",200,750,6,14,137,8813,4.09247,130,8574,31.5634272098541,1
"5287",200,750,7,14,132,8093,5.81016,132,8093,11.9611003398895,1
"5288",200,750,8,14,140,8678,2.32002,132,8498,39.6938767433167,1
"5289",200,750,9,14,137,8911,2.86777,135,8812,62.4481031894684,1
"5290",200,750,10,14,136,8904,2.75608,130,8708,29.8448297977448,1
"5291",200,1000,1,14,146,8827,2.99401,143,8600,99.9092197418213,1
"5292",200,1000,2,14,147,9605,3.43398,143,9537,126.128019571304,1
"5293",200,1000,3,14,145,9414,3.68702,143,9226,96.2166640758514,1
"5294",200,1000,4,14,144,9155,3.80432,144,9105,254.09516119957,1
"5295",200,1000,5,14,146,8987,2.92413,144,8756,107.864464521408,1
"5296",200,1000,6,14,149,9232,2.77056,144,9052,150.357366800308,1
"5297",200,1000,7,14,143,9047,3.33187,139,8996,77.4101991653442,1
"5298",200,1000,8,14,141,8808,3.85392,140,8773,68.7896029949188,1
"5299",200,1000,9,14,146,9176,3.20458,140,8988,129.141737699509,1
"5300",200,1000,10,14,145,9267,4.53126,140,8932,41.6936893463135,1
"5301",200,2000,1,14,165,10699,3.50606,162,10658,299.679756402969,0
"5302",200,2000,2,14,166,10578,3.49983,162,10437,299.700103759766,0
"5303",200,2000,3,14,164,10744,3.77001,162,10612,299.695199251175,0
"5304",200,2000,4,14,166,10417,4.23838,165,10381,299.661959886551,0
"5305",200,2000,5,14,166,10158,3.6253,165,10190,299.716296434402,0
"5306",200,2000,6,14,169,10586,5.52281,166,10505,299.856158018112,0
"5307",200,2000,7,14,164,10524,5.79189,159,10367,299.656416654587,0
"5308",200,2000,8,14,167,10650,4.41265,166,10721,299.740489244461,0
"5309",200,2000,9,14,169,11269,3.30522,163,10972,299.622341156006,0
"5310",200,2000,10,14,166,11317,5.52577,161,11068,299.697769403458,0
"5311",200,3000,1,14,175,11047,5.16243,173,10925,299.383429765701,0
"5312",200,3000,2,14,173,11502,3.62679,171,11462,299.311948537827,0
"5313",200,3000,3,14,174,11634,5.57537,174,11633,299.277053356171,0
"5314",200,3000,4,14,175,12216,5.47988,175,12227,299.144277334213,0
"5315",200,3000,5,14,175,11936,5.47069,173,11846,299.500448465347,0
"5316",200,3000,6,14,176,11910,3.80008,175,11826,299.494520902634,0
"5317",200,3000,7,14,176,11807,3.76566,173,11748,299.243421554565,0
"5318",200,3000,8,14,175,11321,8.85077,172,11304,299.214854478836,0
"5319",200,3000,9,14,175,11308,3.48351,174,11234,299.147121906281,0
"5320",200,3000,10,14,174,11408,6.58688,173,11447,299.324738740921,0
"5321",250,250,1,14,106,6246,2.36873,105,6236,0.0422968864440918,1
"5322",250,250,2,14,107,6216,2.2238,104,6162,0.0415022373199463,1
"5323",250,250,3,14,104,6164,1.91435,102,6071,0.041745662689209,1
"5324",250,250,4,14,101,5495,2.38402,101,5479,0.0402002334594727,1
"5325",250,250,5,14,104,5968,2.13221,104,5937,0.0426509380340576,1
"5326",250,250,6,14,102,6234,1.72027,101,6219,0.0319259166717529,1
"5327",250,250,7,14,104,6295,1.13319,101,6186,0.0926756858825684,1
"5328",250,250,8,14,104,6340,1.21426,104,6340,0.0411462783813477,1
"5329",250,250,9,14,104,6180,1.83913,104,6148,0.0445282459259033,1
"5330",250,250,10,14,101,5718,1.67535,100,5655,0.031543493270874,1
"5331",250,500,1,14,142,8410,3.02927,136,8227,4.3077507019043,1
"5332",250,500,2,14,138,8235,3.91746,134,8021,0.159428596496582,1
"5333",250,500,3,14,142,8402,3.42491,141,8369,0.209797382354736,1
"5334",250,500,4,14,137,8469,3.3648,137,8311,0.357851028442383,1
"5335",250,500,5,14,140,8420,3.8087,135,8321,2.78697943687439,1
"5336",250,500,6,14,132,8378,4.40859,132,8312,0.177946329116821,1
"5337",250,500,7,14,135,8200,7.87394,135,8104,2.16216468811035,1
"5338",250,500,8,14,140,8563,3.92058,138,8528,4.94489979743958,1
"5339",250,500,9,14,137,8283,4.43076,132,8193,0.0786943435668945,1
"5340",250,500,10,14,143,8464,2.45213,136,8208,0.380508184432983,1
"5341",250,750,1,14,160,10540,3.28176,155,10303,74.5588812828064,1
"5342",250,750,2,14,153,9492,3.73251,148,9258,7.46177482604981,1
"5343",250,750,3,14,163,9829,2.72903,157,9603,21.1803059577942,1
"5344",250,750,4,14,157,10572,4.07656,154,10394,70.0990474224091,1
"5345",250,750,5,14,159,10167,3.38965,153,9949,18.7408058643341,1
"5346",250,750,6,14,161,10197,5.64713,155,9989,19.2864320278168,1
"5347",250,750,7,14,162,9909,3.62613,159,9703,39.3733403682709,1
"5348",250,750,8,14,160,10071,7.18368,157,9991,22.6754870414734,1
"5349",250,750,9,14,154,9742,2.7396,155,9739,11.8009362220764,1
"5350",250,750,10,14,156,10004,3.97902,153,9856,17.3787624835968,1
"5351",250,1000,1,14,175,10391,7.19286,172,10150,144.478379964829,1
"5352",250,1000,2,14,176,11674,2.45494,166,11269,300.0387570858,0
"5353",250,1000,3,14,173,11282,6.41583,166,11035,271.64412856102,1
"5354",250,1000,4,14,173,10600,6.89795,168,10394,237.894374608994,1
"5355",250,1000,5,14,171,10521,8.3279,166,10279,123.088029384613,1
"5356",250,1000,6,14,174,11018,4.18871,169,10827,299.990012407303,0
"5357",250,1000,7,14,180,11198,4.95091,173,10840,188.265807628632,1
"5358",250,1000,8,14,179,10969,3.68535,172,10818,300.041217327118,0
"5359",250,1000,9,14,174,10721,2.81321,168,10434,219.257059812546,1
"5360",250,1000,10,14,177,11407,4.96923,170,11201,300.025957345963,0
"5361",250,2000,1,14,201,13184,4.5232,198,13379,299.823751449585,0
"5362",250,2000,2,14,199,12616,11.628,196,12575,299.784021139145,0
"5363",250,2000,3,14,198,13013,4.69651,199,13122,299.812792539597,0
"5364",250,2000,4,14,202,12970,3.21988,199,12745,299.802842140198,0
"5365",250,2000,5,14,201,12463,5.08624,200,12828,299.760977983475,0
"5366",250,2000,6,14,201,12687,2.99349,199,12628,299.821108818054,0
"5367",250,2000,7,14,199,13065,3.59668,200,13224,299.802504777908,0
"5368",250,2000,8,14,198,12908,4.81993,197,12882,299.816206455231,0
"5369",250,2000,9,14,202,13203,3.28152,197,12969,299.812131881714,0
"5370",250,2000,10,14,199,13127,7.00182,198,13085,299.781960487366,0
"5371",250,3000,1,14,215,13693,5.97799,210,13408,299.838245153427,0
"5372",250,3000,2,14,217,14893,3.31852,216,14735,299.411245346069,0
"5373",250,3000,3,14,215,13627,4.45955,216,13823,299.358440637589,0
"5374",250,3000,4,14,214,14720,8.56692,215,14951,299.300430059433,0
"5375",250,3000,5,14,210,14195,8.01636,214,14387,299.269446611404,0
"5376",250,3000,6,14,214,14118,8.10348,215,14255,299.222450971603,0
"5377",250,3000,7,14,213,14028,8.01366,212,14026,299.272465229034,0
"5378",250,3000,8,14,213,13895,6.18974,218,14107,299.327424526215,0
"5379",250,3000,9,14,212,14239,8.95174,212,14086,299.320327043533,0
"5380",250,3000,10,14,213,14376,4.30615,216,14659,299.541109800339,0
"5381",250,5000,1,14,227,14865,4.24846,224,14785,298.096593618393,0
"5382",250,5000,2,14,225,14807,5.03368,224,14777,297.864110469818,0
"5383",250,5000,3,14,226,14717,9.11294,225,14773,297.633069992065,0
"5384",250,5000,4,14,225,14448,5.99089,223,14422,297.591391086578,0
"5385",250,5000,5,14,228,15600,3.96294,223,15333,298.291932582855,0
"5386",250,5000,6,14,224,15325,4.1219,224,15357,297.769407510757,0
"5387",250,5000,7,14,227,15034,8.9358,226,14862,298.142907142639,0
"5388",250,5000,8,14,225,14428,6.73611,227,14616,297.376413583756,0
"5389",250,5000,9,14,227,15401,6.14713,225,15342,297.592040538788,0
"5390",250,5000,10,14,225,15559,4.99314,223,15566,298.012791872025,0
"5391",300,300,1,14,127,7860,2.07024,125,7784,0.0371031761169434,1
"5392",300,300,2,14,129,6971,2.76453,129,6971,0.0494987964630127,1
"5393",300,300,3,14,123,7753,2.22695,121,7581,0.0507242679595947,1
"5394",300,300,4,14,126,7426,3.02419,126,7371,0.0505630970001221,1
"5395",300,300,5,14,122,7508,2.33847,119,7386,0.0476641654968262,1
"5396",300,300,6,14,122,7946,2.33344,122,7927,0.111807584762573,1
"5397",300,300,7,14,123,7442,3.07694,119,7304,0.0485641956329346,1
"5398",300,300,8,14,128,7645,3.06991,121,7442,0.0507001876831055,1
"5399",300,300,9,14,127,6902,3.12031,126,6880,0.0475368499755859,1
"5400",300,300,10,14,129,7593,2.92116,125,7498,0.04793381690979,1
"5401",300,500,1,14,158,9094,7.71277,155,9055,0.0690100193023682,1
"5402",300,500,2,14,157,9839,2.92837,152,9636,0.0783898830413818,1
"5403",300,500,3,14,157,9830,2.94403,149,9479,0.341481685638428,1
"5404",300,500,4,14,155,9423,4.38983,151,9301,0.328135967254639,1
"5405",300,500,5,14,159,9313,3.79499,154,9112,0.0741221904754639,1
"5406",300,500,6,14,158,9229,2.46319,157,9152,0.230771780014038,1
"5407",300,500,7,14,149,8769,2.45193,149,8749,0.0748050212860107,1
"5408",300,500,8,14,151,9431,2.73749,149,9353,0.18362021446228,1
"5409",300,500,9,14,157,9449,2.27598,150,9317,0.0788726806640625,1
"5410",300,500,10,14,158,9138,3.826,155,8971,0.178043842315674,1
"5411",300,750,1,14,181,11308,5.67349,179,11119,20.4008283615112,1
"5412",300,750,2,14,188,11189,3.8418,175,10674,12.5785429477692,1
"5413",300,750,3,14,181,10567,6.08063,178,10469,8.85138010978699,1
"5414",300,750,4,14,174,11352,4.42873,173,11149,8.22424364089966,1
"5415",300,750,5,14,182,11108,2.77833,173,10926,7.67952632904053,1
"5416",300,750,6,14,181,11426,3.60224,176,11269,15.1698985099792,1
"5417",300,750,7,14,177,10550,4.27241,176,10456,8.17088627815247,1
"5418",300,750,8,14,178,10984,6.46173,174,10878,7.88596391677856,1
"5419",300,750,9,14,182,11451,4.29369,177,11278,15.6008520126343,1
"5420",300,750,10,14,177,11024,4.52993,174,10859,6.65653228759766,1
"5421",300,1000,1,14,197,12032,7.37521,191,11823,251.388457298279,1
"5422",300,1000,2,14,200,12591,12.9824,193,12213,243.859612703323,1
"5423",300,1000,3,14,197,12876,4.31207,189,12742,300.021418571472,0
"5424",300,1000,4,14,199,12345,7.3436,190,12129,300.045457363129,0
"5425",300,1000,5,14,193,11494,4.8692,188,11276,33.9973635673523,1
"5426",300,1000,6,14,191,12013,6.83293,190,11923,99.1916441917419,1
"5427",300,1000,7,14,193,12322,7.75467,189,12061,138.687664031982,1
"5428",300,1000,8,14,194,12113,5.54043,188,11829,127.830536842346,1
"5429",300,1000,9,14,200,12359,5.99082,191,12012,300.030544519424,0
"5430",300,1000,10,14,194,12067,7.06949,190,11937,94.9920773506165,1
"5431",300,2000,1,14,234,15070,8.71799,227,14951,299.804270029068,0
"5432",300,2000,2,14,231,14609,6.81819,227,14624,299.91086435318,0
"5433",300,2000,3,14,230,15046,6.7783,226,14936,299.810619592667,0
"5434",300,2000,4,14,234,14452,5.65365,233,14699,299.834212779999,0
"5435",300,2000,5,14,233,14372,5.20508,228,14220,299.815976858139,0
"5436",300,2000,6,14,233,14802,5.22173,229,14684,299.885545730591,0
"5437",300,2000,7,14,235,15662,6.43102,234,15967,299.740332365036,0
"5438",300,2000,8,14,231,14863,6.37322,233,15214,299.707626342773,0
"5439",300,2000,9,14,234,15447,4.78254,230,15306,299.787080287933,0
"5440",300,2000,10,14,233,14929,5.5683,230,14908,299.826214790344,0
"5441",300,3000,1,14,254,16263,7.23978,248,16005,299.581164836884,0
"5442",300,3000,2,14,251,17003,6.90724,249,17322,299.421754837036,0
"5443",300,3000,3,14,248,15621,5.38337,248,15803,299.404765844345,0
"5444",300,3000,4,14,251,16525,8.07033,254,16676,299.435356855392,0
"5445",300,3000,5,14,248,16468,8.88423,254,16882,299.426906585693,0
"5446",300,3000,6,14,250,16498,5.79157,250,16619,299.314274311066,0
"5447",300,3000,7,14,248,16139,10.7541,251,16348,299.249781847,0
"5448",300,3000,8,14,246,16160,6.37939,249,16378,299.641465425491,0
"5449",300,3000,9,14,246,16712,7.95186,252,17100,299.606421947479,0
"5450",300,3000,10,14,249,16358,8.35031,247,16693,299.343506574631,0
"5451",300,5000,1,14,265,17586,9.00605,264,17689,299.458646059036,0
"5452",300,5000,2,14,268,17224,7.06855,265,17308,298.730965614319,0
"5453",300,5000,3,14,269,17900,5.41083,267,17818,298.038542747498,0
"5454",300,5000,4,14,265,18173,5.25898,263,18195,297.974258184433,0
"5455",300,5000,5,14,266,17869,5.96962,265,17855,297.628810882568,0
"5456",300,5000,6,14,264,17089,5.74989,263,17257,297.697247266769,0
"5457",300,5000,7,14,268,17643,7.08344,269,17689,297.662297487259,0
"5458",300,5000,8,14,266,17613,15.1687,271,17976,297.568205356598,0
"5459",300,5000,9,14,264,17831,13.532,269,17980,297.465595245361,0
"5460",300,5000,10,14,263,16897,7.83721,268,17358,297.946045398712,0
"5461",50,50,1,15,20,1258,0.0343135,19,1256,0.0167093276977539,1
"5462",50,50,2,15,21,1240,0.03439,21,1238,0.0169744491577148,1
"5463",50,50,3,15,19,1178,0.0326105,19,1169,0.0142414569854736,1
"5464",50,50,4,15,21,1141,0.0370846,22,1136,0.0167534351348877,1
"5465",50,50,5,15,20,1081,0.033278,20,1081,0.0164618492126465,1
"5466",50,50,6,15,19,1235,0.0320572,19,1226,0.0170056819915772,1
"5467",50,50,7,15,18,1045,0.03049,18,1045,0.0169174671173096,1
"5468",50,50,8,15,22,1133,0.0363259,21,1122,0.0238897800445557,1
"5469",50,50,9,15,21,1092,0.0343612,21,1092,0.0136981010437012,1
"5470",50,50,10,15,21,1448,0.0342133,21,1448,0.0141537189483643,1
"5471",50,100,1,15,29,1890,0.0561697,30,1839,0.0219786167144775,1
"5472",50,100,2,15,28,1588,0.0514676,28,1588,0.0221288204193115,1
"5473",50,100,3,15,26,1663,0.0550565,27,1643,0.0243473052978516,1
"5474",50,100,4,15,29,1852,0.0543599,26,1796,0.0241928100585938,1
"5475",50,100,5,15,27,1502,0.0523378,27,1502,0.0253891944885254,1
"5476",50,100,6,15,27,1807,0.0508953,28,1806,0.0234742164611816,1
"5477",50,100,7,15,26,1493,0.0503735,26,1493,0.0239570140838623,1
"5478",50,100,8,15,29,1782,0.0599514,29,1782,0.0234436988830566,1
"5479",50,100,9,15,27,1487,0.0492096,28,1469,0.0285401344299316,1
"5480",50,100,10,15,29,1787,0.0550327,29,1787,0.023435115814209,1
"5481",50,250,1,15,38,2492,0.0800734,38,2492,1.61999106407166,1
"5482",50,250,2,15,37,2396,0.0797381,36,2360,0.552847146987915,1
"5483",50,250,3,15,38,2476,0.0964004,37,2439,0.887090444564819,1
"5484",50,250,4,15,37,2029,0.0846346,37,2029,0.0536201000213623,1
"5485",50,250,5,15,36,2211,0.0755938,36,2211,0.163581371307373,1
"5486",50,250,6,15,37,2392,0.0768728,35,2318,0.246642589569092,1
"5487",50,250,7,15,38,2751,0.0823247,37,2671,1.44690418243408,1
"5488",50,250,8,15,36,2383,0.0769514,36,2374,0.133353233337402,1
"5489",50,250,9,15,39,2448,0.0804411,36,2364,0.10814380645752,1
"5490",50,250,10,15,39,2460,0.0809196,38,2419,1.11448431015015,1
"5491",50,500,1,15,44,2643,0.108404,43,2594,2.29246139526367,1
"5492",50,500,2,15,42,2856,0.110471,41,2821,2.09063863754272,1
"5493",50,500,3,15,43,3094,0.104216,42,3080,3.28866815567017,1
"5494",50,500,4,15,44,2708,0.107359,41,2670,2.68853783607483,1
"5495",50,500,5,15,42,2665,0.103531,42,2660,2.90489459037781,1
"5496",50,500,6,15,42,2777,0.104553,42,2777,3.61520504951477,1
"5497",50,500,7,15,44,3079,0.108335,43,3041,3.06270718574524,1
"5498",50,500,8,15,42,2489,0.102932,41,2467,0.249820232391357,1
"5499",50,500,9,15,43,2597,0.106431,42,2576,3.12901329994202,1
"5500",50,500,10,15,43,2948,0.105887,41,2906,3.18835973739624,1
"5501",50,750,1,15,44,3097,0.125417,44,3097,3.84393692016602,1
"5502",50,750,2,15,45,2746,0.179094,44,2702,2.28906035423279,1
